subscription_id,customer_id,plan_id,start_date,end_date,churn_flag,churn_date,mrr_value,Contract,plan
3269,7112-OPOTK,3269,6/3/2023,3/3/2026,1,3/3/2026,68.25,Month-to-month,Pro
3270,2874-YXVVA,3270,5/3/2023,NULL,0,NULL,105.1,Month-to-month,Enterprise
3271,1245-HARPS,3271,1/3/2025,NULL,0,NULL,20.4,Two year,Basic
3272,4210-QFJMF,3272,11/3/2025,3/3/2026,1,3/3/2026,79.15,Month-to-month,Pro
3273,4323-ELYYB,3273,2/3/2025,NULL,0,NULL,20,One year,Basic
3274,4293-ETKAP,3274,10/3/2020,NULL,0,NULL,79.4,Two year,Pro
3275,6064-PUPMC,3275,4/3/2024,NULL,0,NULL,57.2,One year,Pro
3276,6504-VBLFL,3276,8/3/2021,NULL,0,NULL,58.6,Two year,Pro
3277,6322-PJJDJ,3277,2/3/2022,NULL,0,NULL,94.8,Two year,Enterprise
3278,0330-BGYZE,3278,3/3/2021,NULL,0,NULL,102.5,One year,Enterprise
3279,1085-LDWAM,3279,6/3/2020,NULL,0,NULL,20.35,One year,Basic
3280,7586-ZATGZ,3280,11/3/2022,NULL,0,NULL,84.9,Month-to-month,Enterprise
3281,7197-VOJMM,3281,8/3/2020,NULL,0,NULL,69.2,Two year,Pro
3282,3318-OSATS,3282,4/3/2023,3/3/2026,1,3/3/2026,95.45,Month-to-month,Enterprise
3283,5828-AVIPD,3283,8/3/2024,3/3/2026,1,3/3/2026,100.95,One year,Enterprise
3284,1843-TLSGD,3284,2/3/2025,NULL,0,NULL,20.85,Two year,Basic
3285,9626-VFRGG,3285,10/3/2022,NULL,0,NULL,88.5,Month-to-month,Enterprise
3286,7075-BNDVQ,3286,11/3/2025,NULL,0,NULL,35,Month-to-month,Basic
3287,9143-CANJF,3287,3/3/2024,NULL,0,NULL,55.15,Month-to-month,Pro
3288,7284-BUYEC,3288,10/3/2025,NULL,0,NULL,50.95,Month-to-month,Pro
3289,2041-JIJCI,3289,10/3/2025,NULL,0,NULL,64,Month-to-month,Pro
3290,1086-LXKFY,3290,2/3/2026,3/3/2026,1,3/3/2026,69.1,Month-to-month,Pro
3291,4900-MSOMT,3291,3/3/2020,NULL,0,NULL,80.2,Two year,Enterprise
3292,2229-VWQJH,3292,3/3/2024,NULL,0,NULL,49.3,Month-to-month,Pro
3293,9194-GFVOI,3293,9/3/2022,NULL,0,NULL,84.35,Two year,Enterprise
3294,1336-EZFZY,3294,11/3/2025,NULL,0,NULL,20.05,Month-to-month,Basic
3295,4282-MSACW,3295,7/3/2020,NULL,0,NULL,117.2,One year,Enterprise
3296,1403-LKLIK,3296,6/3/2023,NULL,0,NULL,20.1,One year,Basic
3297,2636-ALXXZ,3297,2/3/2026,3/3/2026,1,3/3/2026,69.6,Month-to-month,Pro
3298,7774-OJSXI,3298,8/3/2023,3/3/2026,1,3/3/2026,103.45,One year,Enterprise
3299,7786-WBJYI,3299,11/3/2025,3/3/2026,1,3/3/2026,77.95,Month-to-month,Pro
3300,0136-IFMYD,3300,6/3/2020,NULL,0,NULL,109.95,Two year,Enterprise
3301,5144-TVGLP,3301,1/3/2023,NULL,0,NULL,94.75,Month-to-month,Enterprise
3302,9643-AVVWI,3302,12/3/2025,NULL,0,NULL,80,Month-to-month,Pro
3303,0253-ZTEOB,3303,3/3/2022,NULL,0,NULL,79.65,Two year,Pro
3304,2706-QZIHY,3304,12/3/2024,NULL,0,NULL,25.2,Two year,Basic
3305,6061-PQHMK,3305,2/3/2024,NULL,0,NULL,19.9,One year,Basic
3306,9885-CSMWE,3306,2/3/2026,3/3/2026,1,3/3/2026,78.45,Month-to-month,Pro
3307,6137-MFAJN,3307,3/3/2022,NULL,0,NULL,44.8,Month-to-month,Pro
3308,9122-UMROB,3308,2/3/2026,NULL,0,NULL,20.3,Month-to-month,Basic
3309,4232-JGKIY,3309,2/3/2026,NULL,0,NULL,19.2,Month-to-month,Basic
3310,2402-TAIRZ,3310,2/3/2023,NULL,0,NULL,80.05,One year,Enterprise
3311,9659-ZTWSM,3311,9/3/2020,NULL,0,NULL,107.35,One year,Enterprise
3312,9139-TWBAS,3312,1/3/2024,NULL,0,NULL,47.85,One year,Pro
3313,6685-GBWJZ,3313,12/3/2020,NULL,0,NULL,70.8,One year,Pro
3314,5016-ETTFF,3314,5/3/2025,3/3/2026,1,3/3/2026,29.5,Month-to-month,Basic
3315,3866-MDTUB,3315,1/3/2026,3/3/2026,1,3/3/2026,70.75,Month-to-month,Pro
3316,2195-VVRJF,3316,9/3/2024,NULL,0,NULL,59.1,Month-to-month,Pro
3317,3913-RDSJZ,3317,11/3/2020,NULL,0,NULL,25.55,Two year,Basic
3318,8058-JMEQO,3318,6/3/2025,3/3/2026,1,3/3/2026,84.45,Month-to-month,Enterprise
3319,4203-QGNZA,3319,11/3/2023,NULL,0,NULL,20.25,Month-to-month,Basic
3320,5043-TRZWM,3320,2/3/2026,NULL,0,NULL,75.55,Month-to-month,Pro
3321,0697-ZMSWS,3321,11/3/2025,3/3/2026,1,3/3/2026,85.65,Month-to-month,Enterprise
3322,7657-DYEPJ,3322,1/3/2023,3/3/2026,1,3/3/2026,70.15,One year,Pro
3323,9494-BDNNC,3323,9/3/2020,NULL,0,NULL,95.3,One year,Enterprise
3324,1640-PLFMP,3324,2/3/2026,NULL,0,NULL,70.25,Month-to-month,Pro
3325,5366-OBVMR,3325,9/3/2024,NULL,0,NULL,50.3,Month-to-month,Pro
3326,8276-MQBYC,3326,12/3/2021,3/3/2026,1,3/3/2026,97.8,Month-to-month,Enterprise
3327,7593-XFKDI,3327,2/3/2026,3/3/2026,1,3/3/2026,46.3,Month-to-month,Pro
3328,4573-JKNAE,3328,3/3/2025,NULL,0,NULL,19.35,Two year,Basic
3329,0337-CNPZE,3329,10/3/2022,3/3/2026,1,3/3/2026,106.3,Month-to-month,Enterprise
3330,9817-APLHW,3330,3/3/2025,NULL,0,NULL,25,Month-to-month,Basic
3331,8380-MQINP,3331,8/3/2021,NULL,0,NULL,20.3,Two year,Basic
3332,0840-DFEZH,3332,8/3/2025,NULL,0,NULL,75.35,Month-to-month,Pro
3333,1513-XNPPH,3333,3/3/2025,3/3/2026,1,3/3/2026,89.4,Month-to-month,Enterprise
3334,8690-ZVLCL,3334,7/3/2020,NULL,0,NULL,88,Two year,Enterprise
3335,6015-VVHHE,3335,10/3/2025,3/3/2026,1,3/3/2026,83.15,Month-to-month,Enterprise
3336,1125-SNVCK,3336,2/3/2022,NULL,0,NULL,43.8,Month-to-month,Pro
3337,0384-LPITE,3337,11/3/2022,NULL,0,NULL,62.05,One year,Pro
3338,4616-EWBNJ,3338,11/3/2024,NULL,0,NULL,20.1,One year,Basic
3339,6347-DCUIK,3339,5/3/2025,3/3/2026,1,3/3/2026,74.15,Month-to-month,Pro
3340,1335-HQMKX,3340,3/3/2020,NULL,0,NULL,101.35,One year,Enterprise
3341,2545-EBUPK,3341,1/3/2026,NULL,0,NULL,84.05,Month-to-month,Enterprise
3342,6923-AQONU,3342,4/3/2024,NULL,0,NULL,20.9,Two year,Basic
3343,2172-EJXVF,3343,4/3/2020,NULL,0,NULL,105.9,One year,Enterprise
3344,0897-FEGMU,3344,4/3/2025,3/3/2026,1,3/3/2026,99.5,Month-to-month,Enterprise
3345,7663-RGWBC,3345,2/3/2026,3/3/2026,1,3/3/2026,44.15,Month-to-month,Pro
3346,1120-BMWUB,3346,11/3/2024,3/3/2026,1,3/3/2026,53.9,Month-to-month,Pro
3347,9124-LHCJQ,3347,2/3/2026,3/3/2026,1,3/3/2026,85.45,Month-to-month,Enterprise
3348,4536-PLEQY,3348,3/3/2025,NULL,0,NULL,85.05,Month-to-month,Enterprise
3349,7029-IJEJK,3349,9/3/2021,NULL,0,NULL,44.1,One year,Pro
3350,8871-JLMHM,3350,7/3/2020,NULL,0,NULL,90.2,Two year,Enterprise
3351,2235-ZGKPT,3351,11/3/2025,3/3/2026,1,3/3/2026,50.85,Month-to-month,Pro
3352,3891-PUQOD,3352,2/3/2026,3/3/2026,1,3/3/2026,59.2,Month-to-month,Pro
3353,5447-VYTKW,3353,12/3/2023,NULL,0,NULL,53.45,Month-to-month,Pro
3354,3623-FQBOX,3354,6/3/2024,NULL,0,NULL,19.95,Month-to-month,Basic
3355,0689-NKYLF,3355,2/3/2025,3/3/2026,1,3/3/2026,83.2,Month-to-month,Enterprise
3356,8659-HDIYE,3356,11/3/2020,NULL,0,NULL,74.65,Month-to-month,Pro
3357,3658-KIBGF,3357,2/3/2026,3/3/2026,1,3/3/2026,54.9,Month-to-month,Pro
3358,3474-BAFSJ,3358,6/3/2021,NULL,0,NULL,57.5,Two year,Pro
3359,5519-YLDGW,3359,6/3/2024,3/3/2026,1,3/3/2026,103.9,Month-to-month,Enterprise
3360,3865-ZFZIB,3360,8/3/2024,NULL,0,NULL,19.65,Two year,Basic
3361,1855-AGAWH,3361,8/3/2023,NULL,0,NULL,93.8,One year,Enterprise
3362,7109-CQYUZ,3362,11/3/2021,NULL,0,NULL,89.25,Two year,Enterprise
3363,1370-GGAWX,3363,5/3/2022,NULL,0,NULL,94.15,One year,Enterprise
3364,4680-KUTAJ,3364,4/3/2025,NULL,0,NULL,55.6,Month-to-month,Pro
3365,5307-UVGNB,3365,10/3/2021,NULL,0,NULL,48.7,Month-to-month,Pro
3366,4946-EDSEW,3366,4/3/2025,3/3/2026,1,3/3/2026,19.25,Month-to-month,Basic
3367,2883-ILGWO,3367,6/3/2021,NULL,0,NULL,104.9,Month-to-month,Enterprise
3368,2516-VQRRV,3368,1/3/2026,3/3/2026,1,3/3/2026,75.45,Month-to-month,Pro
3369,7580-UGXNC,3369,1/3/2026,3/3/2026,1,3/3/2026,54.85,Month-to-month,Pro
3370,3642-BYHDO,3370,4/3/2020,NULL,0,NULL,19.9,Two year,Basic
3371,9629-NHXFW,3371,2/3/2026,NULL,0,NULL,19.4,Month-to-month,Basic
3372,2696-RZVZW,3372,7/3/2020,NULL,0,NULL,25.05,Two year,Basic
3373,5766-FTRTS,3373,3/3/2020,NULL,0,NULL,84.45,Two year,Enterprise
3374,0396-HUJBP,3374,1/3/2026,NULL,0,NULL,19.3,Month-to-month,Basic
3375,5178-LMXOP,3375,2/3/2026,3/3/2026,1,3/3/2026,95.1,Month-to-month,Enterprise
3376,8879-ZKJOF,3376,10/3/2022,NULL,0,NULL,79.85,One year,Pro
3377,6285-FTQBF,3377,3/3/2020,NULL,0,NULL,25.55,Two year,Basic
3378,8185-UPYBR,3378,9/3/2025,3/3/2026,1,3/3/2026,75.5,Month-to-month,Pro
3379,4585-HETAI,3379,11/3/2025,3/3/2026,1,3/3/2026,73.75,Month-to-month,Pro
3380,7526-BEZQB,3380,3/3/2025,3/3/2026,1,3/3/2026,96.05,Month-to-month,Enterprise
3381,1474-JUWSM,3381,5/3/2021,NULL,0,NULL,68.4,One year,Pro
3382,3530-CRZSB,3382,8/3/2025,NULL,0,NULL,20.65,Month-to-month,Basic
3383,8498-XXGWA,3383,10/3/2020,NULL,0,NULL,55.15,Month-to-month,Pro
3384,9617-INGJY,3384,2/3/2026,NULL,0,NULL,70.6,Month-to-month,Pro
3385,0621-TSSMU,3385,7/3/2021,NULL,0,NULL,19.95,One year,Basic
3386,7234-KMNRQ,3386,11/3/2025,NULL,0,NULL,19,Month-to-month,Basic
3387,7636-PEPNS,3387,5/3/2021,NULL,0,NULL,44.1,One year,Pro
3388,4683-WYDOU,3388,1/3/2021,NULL,0,NULL,107.6,Two year,Enterprise
3389,9052-DHNKM,3389,1/3/2024,NULL,0,NULL,61.55,One year,Pro
3390,6794-HKIAJ,3390,1/3/2021,NULL,0,NULL,90.7,Month-to-month,Enterprise
3391,5578-NKCXI,3391,5/3/2021,NULL,0,NULL,99.25,One year,Enterprise
3392,1642-HMARX,3392,7/3/2020,NULL,0,NULL,91.7,Two year,Enterprise
3393,3096-WPXBT,3393,2/3/2021,NULL,0,NULL,100.7,One year,Enterprise
3394,8434-PNQZX,3394,9/3/2022,NULL,0,NULL,78.45,Two year,Pro
3395,5950-AAAGJ,3395,9/3/2024,NULL,0,NULL,84.3,Month-to-month,Enterprise
3396,4299-OPXEJ,3396,7/3/2021,NULL,0,NULL,19.55,Two year,Basic
3397,4951-UKAAQ,3397,11/3/2025,3/3/2026,1,3/3/2026,88.95,Month-to-month,Enterprise
3398,9618-LFJRU,3398,11/3/2025,NULL,0,NULL,20.45,Month-to-month,Basic
3399,6693-DJWTY,3399,4/3/2023,NULL,0,NULL,55.6,One year,Pro
3400,0744-GKNGE,3400,11/3/2020,NULL,0,NULL,86.8,Month-to-month,Enterprise
3401,6447-EGDIV,3401,8/3/2023,NULL,0,NULL,20.95,One year,Basic
3402,1167-OYZJF,3402,8/3/2020,NULL,0,NULL,20.05,Two year,Basic
3403,2108-YKQTY,3403,11/3/2025,3/3/2026,1,3/3/2026,50.7,Month-to-month,Pro
3404,4806-DXQCE,3404,5/3/2020,NULL,0,NULL,113.65,Two year,Enterprise
3405,4918-QLLIW,3405,12/3/2025,3/3/2026,1,3/3/2026,53.4,Month-to-month,Pro
3406,7056-IMHCC,3406,10/3/2021,3/3/2026,1,3/3/2026,101.9,Month-to-month,Enterprise
3407,4854-SSLTN,3407,1/3/2026,NULL,0,NULL,59.5,Two year,Pro
3408,5294-DMSFH,3408,10/3/2023,NULL,0,NULL,87.8,Month-to-month,Enterprise
3409,4837-PZTIC,3409,4/3/2022,NULL,0,NULL,41.9,Two year,Pro
3410,1625-JAIIY,3410,7/3/2020,3/3/2026,1,3/3/2026,83,One year,Enterprise
3411,0603-OLQDC,3411,3/3/2025,NULL,0,NULL,69.85,Month-to-month,Pro
3412,3272-VUHPV,3412,7/3/2025,NULL,0,NULL,56.3,Month-to-month,Pro
3413,4176-FXYBO,3413,9/3/2021,NULL,0,NULL,109.55,Month-to-month,Enterprise
3414,1063-DHQJF,3414,6/3/2020,NULL,0,NULL,92.15,Two year,Enterprise
3415,8663-UPDGF,3415,1/3/2024,NULL,0,NULL,69.5,Month-to-month,Pro
3416,6719-FGEDO,3416,3/3/2020,NULL,0,NULL,97,Two year,Enterprise
3417,1837-YQUCE,3417,5/3/2020,NULL,0,NULL,58.35,Two year,Pro
3418,2947-DOMLJ,3418,2/3/2026,3/3/2026,1,3/3/2026,50.6,Month-to-month,Pro
3419,4112-LUEIZ,3419,5/3/2025,3/3/2026,1,3/3/2026,89.5,Month-to-month,Enterprise
3420,0369-ZGOVK,3420,11/3/2023,NULL,0,NULL,70.4,One year,Pro
3421,4510-HIMLV,3421,2/3/2026,3/3/2026,1,3/3/2026,69.8,Month-to-month,Pro
3422,9919-KNPOO,3422,6/3/2024,NULL,0,NULL,94.3,Month-to-month,Enterprise
3423,8749-JMNKX,3423,12/3/2021,3/3/2026,1,3/3/2026,93.8,Month-to-month,Enterprise
3424,7872-BAAZR,3424,10/3/2021,NULL,0,NULL,19.55,One year,Basic
3425,9391-LMANN,3425,10/3/2021,NULL,0,NULL,95.95,One year,Enterprise
3426,2430-USGXP,3426,3/3/2024,3/3/2026,1,3/3/2026,101.05,Month-to-month,Enterprise
3427,8174-TBVCF,3427,5/3/2020,NULL,0,NULL,94.8,Two year,Enterprise
3428,1698-XFZCI,3428,2/3/2021,NULL,0,NULL,107.75,One year,Enterprise
3429,1877-HKBQX,3429,4/3/2025,NULL,0,NULL,54.6,One year,Pro
3430,4450-DLLMH,3430,1/3/2026,NULL,0,NULL,71.3,Month-to-month,Pro
3431,0428-AXXLJ,3431,2/3/2024,NULL,0,NULL,19.5,One year,Basic
3432,2746-DIJLO,3432,10/3/2022,NULL,0,NULL,56.3,One year,Pro
3433,5955-ERIHD,3433,9/3/2024,3/3/2026,1,3/3/2026,94.7,Month-to-month,Enterprise
3434,0917-EZOLA,3434,3/3/2020,3/3/2026,1,3/3/2026,104.15,Two year,Enterprise
3435,3508-VLHCZ,3435,4/3/2020,NULL,0,NULL,90.55,Two year,Enterprise
3436,4086-ATNFV,3436,5/3/2023,NULL,0,NULL,60.8,One year,Pro
3437,0468-YRPXN,3437,10/3/2023,NULL,0,NULL,98.8,Month-to-month,Enterprise
3438,5996-NRVXR,3438,11/3/2022,NULL,0,NULL,98.15,One year,Enterprise
3439,3739-YBWAB,3439,3/3/2023,NULL,0,NULL,35.35,One year,Basic
3440,7047-FWEYA,3440,5/3/2022,NULL,0,NULL,103.15,One year,Enterprise
3441,2000-MPKCA,3441,5/3/2021,NULL,0,NULL,107.75,One year,Enterprise
3442,9762-YAQAA,3442,12/3/2022,NULL,0,NULL,81.4,One year,Enterprise
3443,5949-EBSQK,3443,11/3/2025,3/3/2026,1,3/3/2026,61.45,Month-to-month,Pro
3444,5473-KHBPS,3444,11/3/2021,NULL,0,NULL,95.7,One year,Enterprise
3445,0100-DUVFC,3445,5/3/2020,NULL,0,NULL,104.8,One year,Enterprise
3446,5397-TUPSH,3446,10/3/2020,NULL,0,NULL,70.95,One year,Pro
3447,8950-MTZNV,3447,2/3/2026,NULL,0,NULL,44.95,Month-to-month,Pro
3448,0326-VDYXE,3448,5/3/2020,NULL,0,NULL,97.65,One year,Enterprise
3449,6773-LQTVT,3449,10/3/2023,NULL,0,NULL,35.65,Month-to-month,Basic
3450,7274-RTAPZ,3450,2/3/2026,3/3/2026,1,3/3/2026,90.55,Month-to-month,Enterprise
3451,0436-TWFFZ,3451,8/3/2020,NULL,0,NULL,85.25,Two year,Enterprise
3452,8566-YPRGL,3452,2/3/2026,NULL,0,NULL,19.5,Month-to-month,Basic
3453,0311-UNPFF,3453,1/3/2024,3/3/2026,1,3/3/2026,88.8,Month-to-month,Enterprise
3454,6609-MXJHJ,3454,9/3/2023,NULL,0,NULL,25.1,Two year,Basic
3455,2669-OIDSD,3455,3/3/2022,NULL,0,NULL,100.05,Month-to-month,Enterprise
3456,8400-WZICQ,3456,8/3/2021,NULL,0,NULL,55.7,Month-to-month,Pro
3457,3834-XUIFC,3457,8/3/2025,3/3/2026,1,3/3/2026,85.2,Month-to-month,Enterprise
3458,9576-SYUHJ,3458,2/3/2023,NULL,0,NULL,91.15,Month-to-month,Enterprise
3459,0410-IPFTY,3459,8/3/2023,NULL,0,NULL,83.85,Month-to-month,Enterprise
3460,2831-EBWRN,3460,11/3/2025,NULL,0,NULL,45.9,Month-to-month,Pro
3461,9430-NKQLY,3461,3/3/2020,NULL,0,NULL,25.1,Two year,Basic
3462,8414-MYSHR,3462,10/3/2025,3/3/2026,1,3/3/2026,91.4,Month-to-month,Enterprise
3463,0247-SLUJI,3463,2/3/2026,NULL,0,NULL,19.7,Month-to-month,Basic
3464,9402-ORRAH,3464,12/3/2024,NULL,0,NULL,91.5,Month-to-month,Enterprise
3465,6483-OATDN,3465,7/3/2025,NULL,0,NULL,51.3,Month-to-month,Pro
3466,1293-HHSHJ,3466,4/3/2023,NULL,0,NULL,21.1,One year,Basic
3467,4840-ORQXB,3467,7/3/2021,NULL,0,NULL,104.75,Month-to-month,Enterprise
3468,7599-FKVXZ,3468,9/3/2022,3/3/2026,1,3/3/2026,106.15,Month-to-month,Enterprise
3469,3982-DQLUS,3469,10/3/2020,NULL,0,NULL,85.75,Month-to-month,Enterprise
3470,8610-ZIKJJ,3470,1/3/2026,NULL,0,NULL,20.3,One year,Basic
3471,3756-VNWDH,3471,10/3/2020,NULL,0,NULL,100.75,One year,Enterprise
3472,7801-KICAO,3472,9/3/2024,NULL,0,NULL,74.15,Month-to-month,Pro
3473,7673-LPRNY,3473,4/3/2024,NULL,0,NULL,78.55,One year,Pro
3474,8229-TNIQA,3474,11/3/2025,3/3/2026,1,3/3/2026,45.3,Month-to-month,Pro
3475,6060-QBMGV,3475,5/3/2020,NULL,0,NULL,19.85,Two year,Basic
3476,7339-POGZN,3476,11/3/2025,NULL,0,NULL,50.7,Month-to-month,Pro
3477,2828-SLQPF,3477,8/3/2024,NULL,0,NULL,45,Month-to-month,Pro
3478,4465-VDKIQ,3478,9/3/2024,NULL,0,NULL,77.8,Month-to-month,Pro
3479,2921-XWDJH,3479,1/3/2023,NULL,0,NULL,83.45,Month-to-month,Enterprise
3480,6221-AVQYL,3480,1/3/2026,3/3/2026,1,3/3/2026,73.25,Month-to-month,Pro
3481,2558-BUOZZ,3481,4/3/2022,NULL,0,NULL,94.8,One year,Enterprise
3482,9257-AZMTZ,3482,11/3/2021,NULL,0,NULL,20.1,Two year,Basic
3483,0003-MKNFE,3483,6/3/2025,NULL,0,NULL,59.9,Month-to-month,Pro
3484,0975-UYDTX,3484,1/3/2024,NULL,0,NULL,90.1,One year,Enterprise
3485,7743-EXURX,3485,7/3/2025,3/3/2026,1,3/3/2026,51.05,Month-to-month,Pro
3486,4682-BLBUC,3486,7/3/2022,NULL,0,NULL,70.95,One year,Pro
3487,0975-VOOVL,3487,12/3/2025,NULL,0,NULL,29.2,Month-to-month,Basic
3488,5968-VXZLG,3488,1/3/2026,NULL,0,NULL,46.6,Month-to-month,Pro
3489,5569-KGJHX,3489,6/3/2025,3/3/2026,1,3/3/2026,85.35,Month-to-month,Enterprise
3490,4988-IQIGL,3490,2/3/2026,3/3/2026,1,3/3/2026,75.35,Month-to-month,Pro
3491,5201-FRKKS,3491,2/3/2024,NULL,0,NULL,74.3,Month-to-month,Pro
3492,9799-CAYJJ,3492,1/3/2026,NULL,0,NULL,69.3,Month-to-month,Pro
3493,7730-IUTDZ,3493,8/3/2022,3/3/2026,1,3/3/2026,75.2,Month-to-month,Pro
3494,0426-TIRNE,3494,2/3/2026,3/3/2026,1,3/3/2026,20.9,Month-to-month,Basic
3495,5443-SCMKX,3495,5/3/2021,NULL,0,NULL,94.3,One year,Enterprise
3496,8295-KMENE,3496,4/3/2021,NULL,0,NULL,76.45,Two year,Pro
3497,6738-ISCBM,3497,7/3/2022,NULL,0,NULL,54,One year,Pro
3498,9821-BESNZ,3498,9/3/2020,NULL,0,NULL,104.25,One year,Enterprise
3499,3678-MNGZX,3499,7/3/2020,NULL,0,NULL,19.95,Two year,Basic
3500,1335-NTIUC,3500,6/3/2025,NULL,0,NULL,24.95,Month-to-month,Basic
3501,2916-BQZLN,3501,8/3/2024,NULL,0,NULL,84.75,Month-to-month,Enterprise
3502,4558-CGYCZ,3502,11/3/2025,NULL,0,NULL,19.75,Month-to-month,Basic
3503,2368-GAKKQ,3503,5/3/2020,NULL,0,NULL,113.65,Two year,Enterprise
3504,8710-YGLWG,3504,2/3/2026,NULL,0,NULL,44.9,Month-to-month,Pro
3505,3199-XGZCY,3505,7/3/2025,NULL,0,NULL,75.25,Month-to-month,Pro
3506,3785-KTYSH,3506,10/3/2021,NULL,0,NULL,24.6,Two year,Basic
3507,6814-ZPWFQ,3507,12/3/2021,NULL,0,NULL,25,One year,Basic
3508,4063-EIKNQ,3508,4/3/2025,NULL,0,NULL,20.95,Month-to-month,Basic
3509,6993-YCOBK,3509,3/3/2021,NULL,0,NULL,110.6,Two year,Enterprise
3510,5206-HPJKM,3510,10/3/2024,NULL,0,NULL,55.5,Month-to-month,Pro
3511,7587-RZNME,3511,12/3/2025,3/3/2026,1,3/3/2026,43.3,Month-to-month,Pro
3512,0748-RDGGM,3512,5/3/2020,3/3/2026,1,3/3/2026,109.5,One year,Enterprise
3513,8393-JMVMB,3513,2/3/2026,NULL,0,NULL,19.45,Month-to-month,Basic
3514,5019-GQVCR,3514,8/3/2022,NULL,0,NULL,84.85,Month-to-month,Enterprise
3515,6036-TTFYU,3515,11/3/2024,NULL,0,NULL,19.6,Month-to-month,Basic
3516,2550-AEVRU,3516,6/3/2021,NULL,0,NULL,53.45,One year,Pro
3517,0969-RGKCU,3517,2/3/2023,NULL,0,NULL,19.8,One year,Basic
3518,0378-CJKPV,3518,3/3/2020,NULL,0,NULL,112.1,Two year,Enterprise
3519,4706-AXVKM,3519,4/3/2025,3/3/2026,1,3/3/2026,84.8,Month-to-month,Enterprise
3520,5889-JTMUL,3520,1/3/2022,3/3/2026,1,3/3/2026,95.05,Month-to-month,Enterprise
3521,9026-RNUJS,3521,10/3/2025,3/3/2026,1,3/3/2026,50.35,Month-to-month,Pro
3522,3746-EUBYR,3522,2/3/2026,3/3/2026,1,3/3/2026,74.6,Month-to-month,Pro
3523,2332-EFBJY,3523,11/3/2024,3/3/2026,1,3/3/2026,19.7,Month-to-month,Basic
3524,2880-FPNAE,3524,1/3/2026,NULL,0,NULL,74.2,Month-to-month,Pro
3525,1703-MGIAB,3525,10/3/2024,NULL,0,NULL,69,Month-to-month,Pro
3526,4311-QTTAI,3526,11/3/2024,NULL,0,NULL,19.35,One year,Basic
3527,9474-PHLYD,3527,12/3/2024,3/3/2026,1,3/3/2026,59.45,Month-to-month,Pro
3528,4318-RAJVY,3528,5/3/2025,NULL,0,NULL,19.8,One year,Basic
3529,2165-VOEGB,3529,5/3/2022,3/3/2026,1,3/3/2026,105.2,One year,Enterprise
3530,3612-YUNGG,3530,11/3/2020,NULL,0,NULL,109.2,Two year,Enterprise
3531,2254-DLXRI,3531,2/3/2026,NULL,0,NULL,79.15,Month-to-month,Pro
3532,5062-CJJKH,3532,2/3/2024,NULL,0,NULL,53.65,One year,Pro
3533,9028-LIHRP,3533,4/3/2020,NULL,0,NULL,100.2,Two year,Enterprise
3534,2219-MVUSO,3534,7/3/2025,3/3/2026,1,3/3/2026,45.15,Month-to-month,Pro
3535,1053-MXTTK,3535,3/3/2020,NULL,0,NULL,108.65,Two year,Enterprise
3536,1530-ZTDOZ,3536,2/3/2022,NULL,0,NULL,40.65,Month-to-month,Pro
3537,1301-LOPVR,3537,10/3/2023,NULL,0,NULL,55.35,One year,Pro
3538,0853-TWRVK,3538,3/3/2020,NULL,0,NULL,105.6,Two year,Enterprise
3539,8914-RBTSB,3539,8/3/2023,3/3/2026,1,3/3/2026,93.8,Month-to-month,Enterprise
3540,6212-ATMLK,3540,1/3/2022,NULL,0,NULL,95.7,Month-to-month,Enterprise
3541,8200-LGKSR,3541,4/3/2020,NULL,0,NULL,83.2,Two year,Enterprise
3542,1568-BEKZM,3542,5/3/2020,NULL,0,NULL,90.05,Two year,Enterprise
3543,0670-ANMUU,3543,4/3/2020,NULL,0,NULL,97.65,One year,Enterprise
3544,6897-RWMUB,3544,2/3/2021,NULL,0,NULL,68.05,Two year,Pro
3545,0963-ZBDRN,3545,7/3/2023,3/3/2026,1,3/3/2026,96.2,Month-to-month,Enterprise
3546,7594-RQHXR,3546,2/3/2026,3/3/2026,1,3/3/2026,79.6,Month-to-month,Pro
3547,6999-CHVCF,3547,7/3/2020,NULL,0,NULL,102.1,Two year,Enterprise
3548,6134-KWTBV,3548,1/3/2021,NULL,0,NULL,23.4,Two year,Basic
3549,1077-HUUJM,3549,8/3/2025,NULL,0,NULL,71.05,Month-to-month,Pro
3550,6331-EWIEB,3550,7/3/2024,3/3/2026,1,3/3/2026,85.25,Month-to-month,Enterprise
3551,0895-LNKRC,3551,9/3/2025,NULL,0,NULL,19.45,One year,Basic
3552,2045-BMBTJ,3552,6/3/2023,NULL,0,NULL,59.45,Month-to-month,Pro
3553,8417-GSODA,3553,11/3/2023,NULL,0,NULL,92.2,One year,Enterprise
3554,5171-EPLKN,3554,12/3/2023,NULL,0,NULL,19.85,Two year,Basic
3555,4452-QIIEB,3555,8/3/2025,NULL,0,NULL,43.9,Month-to-month,Pro
3556,5998-VVEJY,3556,1/3/2024,3/3/2026,1,3/3/2026,80.5,Month-to-month,Enterprise
3557,1624-NALOJ,3557,10/3/2025,3/3/2026,1,3/3/2026,89.8,Month-to-month,Enterprise
3558,6741-EGCBI,3558,9/3/2023,NULL,0,NULL,90.5,Month-to-month,Enterprise
3559,7820-ZYGNY,3559,12/3/2020,NULL,0,NULL,90.45,One year,Enterprise
